year,district_id,province,district,variable,value
2023,607,Sumatera Selatan,Kota Palembang,belanja_barang_jasa,1.1498E+11
2023,607,Sumatera Selatan,Kota Palembang,belanja_modal,1.57037E+11
2023,607,Sumatera Selatan,Kota Palembang,belanja_lainnya,78724519658
2023,608,Sumatera Selatan,Kota Prabumulih,belanja_pegawai,1.25555E+11
2023,608,Sumatera Selatan,Kota Prabumulih,belanja_barang_jasa,25544284434
2023,608,Sumatera Selatan,Kota Prabumulih,belanja_modal,25858105992
2023,608,Sumatera Selatan,Kota Prabumulih,belanja_lainnya,1438204544
2023,609,Sumatera Selatan,Kota Pagar Alam,belanja_pegawai,1.05835E+11
2023,609,Sumatera Selatan,Kota Pagar Alam,belanja_barang_jasa,25586664623
2023,609,Sumatera Selatan,Kota Pagar Alam,belanja_modal,34416213088
2023,609,Sumatera Selatan,Kota Pagar Alam,belanja_lainnya,4032100854
2023,610,Sumatera Selatan,Kota Lubuk Linggau,belanja_pegawai,1.38225E+11
2023,610,Sumatera Selatan,Kota Lubuk Linggau,belanja_barang_jasa,33365766000
2023,610,Sumatera Selatan,Kota Lubuk Linggau,belanja_modal,30075360400
2023,610,Sumatera Selatan,Kota Lubuk Linggau,belanja_lainnya,14141560000
2023,611,Sumatera Selatan,Kabupaten Banyuasin,belanja_pegawai,5.29558E+11
2023,611,Sumatera Selatan,Kabupaten Banyuasin,belanja_barang_jasa,1.86999E+11
2023,611,Sumatera Selatan,Kabupaten Banyuasin,belanja_modal,1.10417E+11
2023,611,Sumatera Selatan,Kabupaten Banyuasin,belanja_lainnya,47142854847
2023,612,Sumatera Selatan,Kabupaten Ogan Ilir,belanja_pegawai,3.10785E+11
2023,612,Sumatera Selatan,Kabupaten Ogan Ilir,belanja_barang_jasa,59938148581
2023,612,Sumatera Selatan,Kabupaten Ogan Ilir,belanja_modal,85500094610
2023,612,Sumatera Selatan,Kabupaten Ogan Ilir,belanja_lainnya,20027915412
2023,613,Sumatera Selatan,Kabupaten OKU Timur,belanja_pegawai,4.12248E+11
2023,613,Sumatera Selatan,Kabupaten OKU Timur,belanja_barang_jasa,65398702860
2023,613,Sumatera Selatan,Kabupaten OKU Timur,belanja_modal,63200025766
2023,613,Sumatera Selatan,Kabupaten OKU Timur,belanja_lainnya,20195946960
2023,614,Sumatera Selatan,Kabupaten OKU Selatan,belanja_pegawai,2.05492E+11
2023,614,Sumatera Selatan,Kabupaten OKU Selatan,belanja_barang_jasa,29395699297
2023,614,Sumatera Selatan,Kabupaten OKU Selatan,belanja_modal,39796642254
2023,614,Sumatera Selatan,Kabupaten OKU Selatan,belanja_lainnya,9446033107
2023,615,Sumatera Selatan,Kabupaten Empat Lawang,belanja_pegawai,1.68258E+11
2023,615,Sumatera Selatan,Kabupaten Empat Lawang,belanja_barang_jasa,29510773338
2023,615,Sumatera Selatan,Kabupaten Empat Lawang,belanja_modal,30335188202
2023,615,Sumatera Selatan,Kabupaten Empat Lawang,belanja_lainnya,550000000
2023,616,Sumatera Selatan,Kabupaten Penukal Abab Lematang Ilir,belanja_pegawai,1.20025E+11
2023,616,Sumatera Selatan,Kabupaten Penukal Abab Lematang Ilir,belanja_barang_jasa,57267984577
2023,616,Sumatera Selatan,Kabupaten Penukal Abab Lematang Ilir,belanja_modal,96881201888
2023,616,Sumatera Selatan,Kabupaten Penukal Abab Lematang Ilir,belanja_lainnya,16070442588
2023,617,Sumatera Selatan,Kabupaten Musi Rawas Utara,belanja_pegawai,1.23872E+11
2023,617,Sumatera Selatan,Kabupaten Musi Rawas Utara,belanja_barang_jasa,35142461086
2023,617,Sumatera Selatan,Kabupaten Musi Rawas Utara,belanja_modal,69867769669
2023,617,Sumatera Selatan,Kabupaten Musi Rawas Utara,belanja_lainnya,6759677000
2023,701,Bengkulu,Kabupaten Bengkulu Selatan,belanja_pegawai,1.98456E+11
2023,701,Bengkulu,Kabupaten Bengkulu Selatan,belanja_barang_jasa,22886731921
2023,701,Bengkulu,Kabupaten Bengkulu Selatan,belanja_modal,29421412939
2023,701,Bengkulu,Kabupaten Bengkulu Selatan,belanja_lainnya,7283984000
2023,702,Bengkulu,Kabupaten Bengkulu Utara,belanja_pegawai,2.06686E+11
2023,702,Bengkulu,Kabupaten Bengkulu Utara,belanja_barang_jasa,85028113864
2023,702,Bengkulu,Kabupaten Bengkulu Utara,belanja_modal,80165025391
2023,702,Bengkulu,Kabupaten Bengkulu Utara,belanja_lainnya,9052670487
2023,703,Bengkulu,Kabupaten Rejang Lebong,belanja_pegawai,1.84084E+11
2023,703,Bengkulu,Kabupaten Rejang Lebong,belanja_barang_jasa,10546136469
2023,703,Bengkulu,Kabupaten Rejang Lebong,belanja_modal,20301057600
2023,703,Bengkulu,Kabupaten Rejang Lebong,belanja_lainnya,46658461271
2023,704,Bengkulu,Kota Bengkulu,belanja_pegawai,2.16238E+11
2023,704,Bengkulu,Kota Bengkulu,belanja_barang_jasa,51470058571
2023,704,Bengkulu,Kota Bengkulu,belanja_modal,31601352927
2023,704,Bengkulu,Kota Bengkulu,belanja_lainnya,11030620000
2023,705,Bengkulu,Kabupaten Kaur,belanja_pegawai,1.41895E+11
2023,705,Bengkulu,Kabupaten Kaur,belanja_barang_jasa,11325820054
2023,705,Bengkulu,Kabupaten Kaur,belanja_modal,11282769902
2023,705,Bengkulu,Kabupaten Kaur,belanja_lainnya,24770350000
2023,706,Bengkulu,Kabupaten Seluma,belanja_pegawai,1.99501E+11
2023,706,Bengkulu,Kabupaten Seluma,belanja_barang_jasa,38344007033
2023,706,Bengkulu,Kabupaten Seluma,belanja_modal,36706846433
2023,706,Bengkulu,Kabupaten Seluma,belanja_lainnya,5162061000
2023,707,Bengkulu,Kabupaten Mukomuko,belanja_pegawai,1.54484E+11
2023,707,Bengkulu,Kabupaten Mukomuko,belanja_barang_jasa,32406975401
2023,707,Bengkulu,Kabupaten Mukomuko,belanja_modal,31566644307
2023,707,Bengkulu,Kabupaten Mukomuko,belanja_lainnya,5257856000
2023,708,Bengkulu,Kabupaten Lebong,belanja_pegawai,99272972581
2023,708,Bengkulu,Kabupaten Lebong,belanja_barang_jasa,18679032529
2023,708,Bengkulu,Kabupaten Lebong,belanja_modal,20204212094
2023,708,Bengkulu,Kabupaten Lebong,belanja_lainnya,125000000
2023,709,Bengkulu,Kabupaten Kepahiang,belanja_pegawai,1.19068E+11
2023,709,Bengkulu,Kabupaten Kepahiang,belanja_barang_jasa,26228530574
2023,709,Bengkulu,Kabupaten Kepahiang,belanja_modal,16529284800
2023,709,Bengkulu,Kabupaten Kepahiang,belanja_lainnya,2986677284
2023,710,Bengkulu,Kabupaten Bengkulu Tengah,belanja_pegawai,1.41555E+11
2023,710,Bengkulu,Kabupaten Bengkulu Tengah,belanja_barang_jasa,18784064104
2023,710,Bengkulu,Kabupaten Bengkulu Tengah,belanja_modal,16200773009
2023,710,Bengkulu,Kabupaten Bengkulu Tengah,belanja_lainnya,3746992875
2023,801,Lampung,Kabupaten Lampung Barat,belanja_pegawai,2.18858E+11
2023,801,Lampung,Kabupaten Lampung Barat,belanja_barang_jasa,25018419403
2023,801,Lampung,Kabupaten Lampung Barat,belanja_modal,23151676781
2023,801,Lampung,Kabupaten Lampung Barat,belanja_lainnya,6619474000
2023,802,Lampung,Kabupaten Lampung Selatan,belanja_pegawai,4.4743E+11
2023,802,Lampung,Kabupaten Lampung Selatan,belanja_barang_jasa,73818149075
2023,802,Lampung,Kabupaten Lampung Selatan,belanja_modal,51794089845
2023,802,Lampung,Kabupaten Lampung Selatan,belanja_lainnya,4749450752
2023,803,Lampung,Kabupaten Lampung Tengah,belanja_pegawai,6.83527E+11
2023,803,Lampung,Kabupaten Lampung Tengah,belanja_barang_jasa,1.63715E+11
2023,803,Lampung,Kabupaten Lampung Tengah,belanja_modal,1.73897E+11
2023,803,Lampung,Kabupaten Lampung Tengah,belanja_lainnya,26600743140
2023,804,Lampung,Kabupaten Lampung Utara,belanja_pegawai,4.19837E+11
2023,804,Lampung,Kabupaten Lampung Utara,belanja_barang_jasa,45187475712
2023,804,Lampung,Kabupaten Lampung Utara,belanja_modal,31034953019
2023,804,Lampung,Kabupaten Lampung Utara,belanja_lainnya,18977828000
2023,805,Lampung,Kabupaten Lampung Timur,belanja_pegawai,5.14902E+11
2023,805,Lampung,Kabupaten Lampung Timur,belanja_barang_jasa,1.05777E+11
2023,805,Lampung,Kabupaten Lampung Timur,belanja_modal,60183308197
2023,805,Lampung,Kabupaten Lampung Timur,belanja_lainnya,67870336511
2023,806,Lampung,Kabupaten Tanggamus,belanja_pegawai,4.05813E+11
2023,806,Lampung,Kabupaten Tanggamus,belanja_barang_jasa,85070318958
2023,806,Lampung,Kabupaten Tanggamus,belanja_modal,66385829724
2023,806,Lampung,Kabupaten Tanggamus,belanja_lainnya,19315918220
2023,807,Lampung,Kabupaten Tulang Bawang,belanja_pegawai,2.41697E+11
2023,807,Lampung,Kabupaten Tulang Bawang,belanja_barang_jasa,59237019449
2023,807,Lampung,Kabupaten Tulang Bawang,belanja_modal,58425554700
2023,807,Lampung,Kabupaten Tulang Bawang,belanja_lainnya,24611744000
2023,808,Lampung,Kabupaten Way Kanan,belanja_pegawai,3.14003E+11
2023,808,Lampung,Kabupaten Way Kanan,belanja_barang_jasa,70533663592
2023,808,Lampung,Kabupaten Way Kanan,belanja_modal,34168968614
2023,808,Lampung,Kabupaten Way Kanan,belanja_lainnya,19670324057
2023,809,Lampung,Kota Bandar Lampung,belanja_pegawai,4.66321E+11
2023,809,Lampung,Kota Bandar Lampung,belanja_barang_jasa,76282253258
2023,809,Lampung,Kota Bandar Lampung,belanja_modal,39580672946
2023,809,Lampung,Kota Bandar Lampung,belanja_lainnya,56493774366
2023,810,Lampung,Kota Metro,belanja_pegawai,1.29792E+11
2023,810,Lampung,Kota Metro,belanja_barang_jasa,30076785666
2023,810,Lampung,Kota Metro,belanja_modal,8928088071
2023,810,Lampung,Kota Metro,belanja_lainnya,26292159295
2023,811,Lampung,Kabupaten Pesawaran,belanja_pegawai,2.62904E+11
2023,811,Lampung,Kabupaten Pesawaran,belanja_barang_jasa,74759693389
2023,811,Lampung,Kabupaten Pesawaran,belanja_modal,54776836690
2023,811,Lampung,Kabupaten Pesawaran,belanja_lainnya,13597037600
2023,812,Lampung,Kabupaten Pringsewu,belanja_pegawai,2.93953E+11
2023,812,Lampung,Kabupaten Pringsewu,belanja_barang_jasa,46278971542
2023,812,Lampung,Kabupaten Pringsewu,belanja_modal,17053396683
2023,812,Lampung,Kabupaten Pringsewu,belanja_lainnya,16534772500
2023,813,Lampung,Kabupaten Mesuji,belanja_pegawai,1.57189E+11
2023,813,Lampung,Kabupaten Mesuji,belanja_barang_jasa,58942052984
2023,813,Lampung,Kabupaten Mesuji,belanja_modal,35934976770
2023,813,Lampung,Kabupaten Mesuji,belanja_lainnya,8027360000
2023,814,Lampung,Kabupaten Tulang Bawang Barat,belanja_pegawai,1.86219E+11
2023,814,Lampung,Kabupaten Tulang Bawang Barat,belanja_barang_jasa,36502245520
2023,814,Lampung,Kabupaten Tulang Bawang Barat,belanja_modal,17336226034
2023,814,Lampung,Kabupaten Tulang Bawang Barat,belanja_lainnya,5597700000
2023,815,Lampung,Kabupaten Pesisir Barat,belanja_pegawai,1.16896E+11
2023,815,Lampung,Kabupaten Pesisir Barat,belanja_barang_jasa,36185913300
2023,815,Lampung,Kabupaten Pesisir Barat,belanja_modal,30255618401
2023,815,Lampung,Kabupaten Pesisir Barat,belanja_lainnya,2822000000
2023,900,DKI Jakarta,DKI Jakarta,belanja_pegawai,7.40201E+12
2023,900,DKI Jakarta,DKI Jakarta,belanja_barang_jasa,4.07354E+12
2023,900,DKI Jakarta,DKI Jakarta,belanja_modal,1.01324E+12
2023,900,DKI Jakarta,DKI Jakarta,belanja_lainnya,5.27734E+12
2023,1001,Jawa Barat,Kabupaten Bandung,belanja_pegawai,1.15947E+12
2023,1001,Jawa Barat,Kabupaten Bandung,belanja_barang_jasa,5.97201E+11
2023,1001,Jawa Barat,Kabupaten Bandung,belanja_modal,2.1108E+11
2023,1001,Jawa Barat,Kabupaten Bandung,belanja_lainnya,2.25401E+11
2023,1002,Jawa Barat,Kabupaten Bekasi,belanja_pegawai,1.01543E+12
2023,1002,Jawa Barat,Kabupaten Bekasi,belanja_barang_jasa,6.10833E+11
2023,1002,Jawa Barat,Kabupaten Bekasi,belanja_modal,3.4205E+11
2023,1002,Jawa Barat,Kabupaten Bekasi,belanja_lainnya,53380000000
2023,1003,Jawa Barat,Kabupaten Bogor,belanja_pegawai,1.12214E+12
2023,1003,Jawa Barat,Kabupaten Bogor,belanja_barang_jasa,8.18154E+11
2023,1003,Jawa Barat,Kabupaten Bogor,belanja_modal,4.50903E+11
2023,1003,Jawa Barat,Kabupaten Bogor,belanja_lainnya,4.81938E+11
2023,1004,Jawa Barat,Kabupaten Ciamis,belanja_pegawai,6.13362E+11
2023,1004,Jawa Barat,Kabupaten Ciamis,belanja_barang_jasa,1.52731E+11
2023,1004,Jawa Barat,Kabupaten Ciamis,belanja_modal,89427100137
2023,1004,Jawa Barat,Kabupaten Ciamis,belanja_lainnya,18513416000
2023,1005,Jawa Barat,Kabupaten Cianjur,belanja_pegawai,8.33148E+11
2023,1005,Jawa Barat,Kabupaten Cianjur,belanja_barang_jasa,3.52772E+11
2023,1005,Jawa Barat,Kabupaten Cianjur,belanja_modal,1.07573E+11
2023,1005,Jawa Barat,Kabupaten Cianjur,belanja_lainnya,1.04841E+11
2023,1006,Jawa Barat,Kabupaten Cirebon,belanja_pegawai,9.84619E+11
2023,1006,Jawa Barat,Kabupaten Cirebon,belanja_barang_jasa,3.01167E+11
2023,1006,Jawa Barat,Kabupaten Cirebon,belanja_modal,40528029773
2023,1006,Jawa Barat,Kabupaten Cirebon,belanja_lainnya,42433848720
2023,1007,Jawa Barat,Kabupaten Garut,belanja_pegawai,1.02052E+12
2023,1007,Jawa Barat,Kabupaten Garut,belanja_barang_jasa,3.24063E+11
2023,1007,Jawa Barat,Kabupaten Garut,belanja_modal,2.1942E+11
2023,1007,Jawa Barat,Kabupaten Garut,belanja_lainnya,1.87612E+11
2023,1008,Jawa Barat,Kabupaten Indramayu,belanja_pegawai,6.70938E+11
2023,1008,Jawa Barat,Kabupaten Indramayu,belanja_barang_jasa,2.0248E+11
2023,1008,Jawa Barat,Kabupaten Indramayu,belanja_modal,1.50963E+11
2023,1008,Jawa Barat,Kabupaten Indramayu,belanja_lainnya,54906941095
2023,1009,Jawa Barat,Kabupaten Karawang,belanja_pegawai,7.51402E+11
2023,1009,Jawa Barat,Kabupaten Karawang,belanja_barang_jasa,3.76001E+11
2023,1009,Jawa Barat,Kabupaten Karawang,belanja_modal,1.33001E+11
2023,1009,Jawa Barat,Kabupaten Karawang,belanja_lainnya,1.08337E+11
2023,1010,Jawa Barat,Kabupaten Kuningan,belanja_pegawai,8.19455E+11
2023,1010,Jawa Barat,Kabupaten Kuningan,belanja_barang_jasa,1.62854E+11
2023,1010,Jawa Barat,Kabupaten Kuningan,belanja_modal,1.13803E+11
2023,1010,Jawa Barat,Kabupaten Kuningan,belanja_lainnya,50220180500
2023,1011,Jawa Barat,Kabupaten Majalengka,belanja_pegawai,7.30633E+11
2023,1011,Jawa Barat,Kabupaten Majalengka,belanja_barang_jasa,1.5647E+11
2023,1011,Jawa Barat,Kabupaten Majalengka,belanja_modal,1.21871E+11
2023,1011,Jawa Barat,Kabupaten Majalengka,belanja_lainnya,44316936070
2023,1012,Jawa Barat,Kabupaten Purwakarta,belanja_pegawai,4.3039E+11
2023,1012,Jawa Barat,Kabupaten Purwakarta,belanja_barang_jasa,1.84644E+11
2023,1012,Jawa Barat,Kabupaten Purwakarta,belanja_modal,85300535041
2023,1012,Jawa Barat,Kabupaten Purwakarta,belanja_lainnya,15518185700
2023,1013,Jawa Barat,Kabupaten Subang,belanja_pegawai,7.4352E+11
2023,1013,Jawa Barat,Kabupaten Subang,belanja_barang_jasa,41807684684
2023,1013,Jawa Barat,Kabupaten Subang,belanja_modal,82440942971
2023,1013,Jawa Barat,Kabupaten Subang,belanja_lainnya,49115180950
2023,1014,Jawa Barat,Kabupaten Sukabumi,belanja_pegawai,7.27713E+11
2023,1014,Jawa Barat,Kabupaten Sukabumi,belanja_barang_jasa,3.18053E+11
2023,1014,Jawa Barat,Kabupaten Sukabumi,belanja_modal,2.23502E+11
2023,1014,Jawa Barat,Kabupaten Sukabumi,belanja_lainnya,1.26836E+11
2023,1015,Jawa Barat,Kabupaten Sumedang,belanja_pegawai,6.45395E+11
2023,1015,Jawa Barat,Kabupaten Sumedang,belanja_barang_jasa,1.37935E+11
2023,1015,Jawa Barat,Kabupaten Sumedang,belanja_modal,1.15137E+11
2023,1015,Jawa Barat,Kabupaten Sumedang,belanja_lainnya,32182438399
2023,1016,Jawa Barat,Kabupaten Tasikmalaya,belanja_pegawai,8.32758E+11
2023,1016,Jawa Barat,Kabupaten Tasikmalaya,belanja_barang_jasa,2.67797E+11
2023,1016,Jawa Barat,Kabupaten Tasikmalaya,belanja_modal,1.24883E+11
2023,1016,Jawa Barat,Kabupaten Tasikmalaya,belanja_lainnya,75130819280
2023,1017,Jawa Barat,Kota Bandung,belanja_pegawai,9.96622E+11
2023,1017,Jawa Barat,Kota Bandung,belanja_barang_jasa,3.54182E+11
2023,1017,Jawa Barat,Kota Bandung,belanja_modal,3.48205E+11
2023,1017,Jawa Barat,Kota Bandung,belanja_lainnya,2.18322E+11
2023,1018,Jawa Barat,Kota Bekasi,belanja_pegawai,8.16867E+11
2023,1018,Jawa Barat,Kota Bekasi,belanja_barang_jasa,4.99788E+11
2023,1018,Jawa Barat,Kota Bekasi,belanja_modal,2.12031E+11
2023,1018,Jawa Barat,Kota Bekasi,belanja_lainnya,2.24051E+11
2023,1019,Jawa Barat,Kota Bogor,belanja_pegawai,3.63275E+11
2023,1019,Jawa Barat,Kota Bogor,belanja_barang_jasa,1.88709E+11
2023,1019,Jawa Barat,Kota Bogor,belanja_modal,1.0373E+11
2023,1019,Jawa Barat,Kota Bogor,belanja_lainnya,83616700531
2023,1020,Jawa Barat,Kota Cirebon,belanja_pegawai,2.32633E+11
2023,1020,Jawa Barat,Kota Cirebon,belanja_barang_jasa,73665215511
2023,1020,Jawa Barat,Kota Cirebon,belanja_modal,20286946663
2023,1020,Jawa Barat,Kota Cirebon,belanja_lainnya,37868846099
2023,1021,Jawa Barat,Kota Depok,belanja_pegawai,3.90179E+11
2023,1021,Jawa Barat,Kota Depok,belanja_barang_jasa,3.1802E+11
2023,1021,Jawa Barat,Kota Depok,belanja_modal,74365682341
2023,1021,Jawa Barat,Kota Depok,belanja_lainnya,68654313415
2023,1022,Jawa Barat,Kota Sukabumi,belanja_pegawai,1.68324E+11
2023,1022,Jawa Barat,Kota Sukabumi,belanja_barang_jasa,55858647752
2023,1022,Jawa Barat,Kota Sukabumi,belanja_modal,10676166743
2023,1022,Jawa Barat,Kota Sukabumi,belanja_lainnya,32567240893
2023,1023,Jawa Barat,Kota Tasikmalaya,belanja_pegawai,3.58605E+11
2023,1023,Jawa Barat,Kota Tasikmalaya,belanja_barang_jasa,89952329322
2023,1023,Jawa Barat,Kota Tasikmalaya,belanja_modal,36638253377
2023,1023,Jawa Barat,Kota Tasikmalaya,belanja_lainnya,36648381883
2023,1024,Jawa Barat,Kota Cimahi,belanja_pegawai,2.26853E+11
2023,1024,Jawa Barat,Kota Cimahi,belanja_barang_jasa,85750374098
2023,1024,Jawa Barat,Kota Cimahi,belanja_modal,33322094254
2023,1024,Jawa Barat,Kota Cimahi,belanja_lainnya,33129514951
2023,1025,Jawa Barat,Kota Banjar,belanja_pegawai,1.32223E+11
2023,1025,Jawa Barat,Kota Banjar,belanja_barang_jasa,27848973741
2023,1025,Jawa Barat,Kota Banjar,belanja_modal,6261207680
2023,1025,Jawa Barat,Kota Banjar,belanja_lainnya,10247716800
2023,1026,Jawa Barat,Kabupaten Bandung Barat,belanja_pegawai,6.23437E+11
2023,1026,Jawa Barat,Kabupaten Bandung Barat,belanja_barang_jasa,2.39757E+11
2023,1026,Jawa Barat,Kabupaten Bandung Barat,belanja_modal,1.43067E+11
2023,1026,Jawa Barat,Kabupaten Bandung Barat,belanja_lainnya,29170505600
2023,1027,Jawa Barat,Kabupaten Pangandaran,belanja_pegawai,2.3975E+11
2023,1027,Jawa Barat,Kabupaten Pangandaran,belanja_barang_jasa,64958003953
2023,1027,Jawa Barat,Kabupaten Pangandaran,belanja_modal,47646968319
2023,1027,Jawa Barat,Kabupaten Pangandaran,belanja_lainnya,10865194800
2023,1101,Jawa Tengah,Kabupaten Banjarnegara,belanja_pegawai,5.26115E+11
2023,1101,Jawa Tengah,Kabupaten Banjarnegara,belanja_barang_jasa,1.09151E+11
2023,1101,Jawa Tengah,Kabupaten Banjarnegara,belanja_modal,53363946813
2023,1101,Jawa Tengah,Kabupaten Banjarnegara,belanja_lainnya,53291308042
2023,1102,Jawa Tengah,Kabupaten Banyumas,belanja_pegawai,8.21258E+11
2023,1102,Jawa Tengah,Kabupaten Banyumas,belanja_barang_jasa,83096673546
2023,1102,Jawa Tengah,Kabupaten Banyumas,belanja_modal,83693720097
2023,1102,Jawa Tengah,Kabupaten Banyumas,belanja_lainnya,19693570008
2023,1103,Jawa Tengah,Kabupaten Batang,belanja_pegawai,3.8312E+11
2023,1103,Jawa Tengah,Kabupaten Batang,belanja_barang_jasa,94449803768
2023,1103,Jawa Tengah,Kabupaten Batang,belanja_modal,47313310200
2023,1103,Jawa Tengah,Kabupaten Batang,belanja_lainnya,40012863211
2023,1104,Jawa Tengah,Kabupaten Blora,belanja_pegawai,4.92521E+11
2023,1104,Jawa Tengah,Kabupaten Blora,belanja_barang_jasa,1.41255E+11
2023,1104,Jawa Tengah,Kabupaten Blora,belanja_modal,1.15685E+11
2023,1104,Jawa Tengah,Kabupaten Blora,belanja_lainnya,29583997364
2023,1105,Jawa Tengah,Kabupaten Boyolali,belanja_pegawai,5.12061E+11
2023,1105,Jawa Tengah,Kabupaten Boyolali,belanja_barang_jasa,1.01434E+11
2023,1105,Jawa Tengah,Kabupaten Boyolali,belanja_modal,53711287781
2023,1105,Jawa Tengah,Kabupaten Boyolali,belanja_lainnya,41824555070
2023,1106,Jawa Tengah,Kabupaten Brebes,belanja_pegawai,6.91238E+11
2023,1106,Jawa Tengah,Kabupaten Brebes,belanja_barang_jasa,1.83155E+11
2023,1106,Jawa Tengah,Kabupaten Brebes,belanja_modal,75097688164
2023,1106,Jawa Tengah,Kabupaten Brebes,belanja_lainnya,81861849245
2023,1107,Jawa Tengah,Kabupaten Cilacap,belanja_pegawai,8.5769E+11
2023,1107,Jawa Tengah,Kabupaten Cilacap,belanja_barang_jasa,1.80766E+11
2023,1107,Jawa Tengah,Kabupaten Cilacap,belanja_modal,1.61478E+11
2023,1107,Jawa Tengah,Kabupaten Cilacap,belanja_lainnya,79858955833
2023,1108,Jawa Tengah,Kabupaten Demak,belanja_pegawai,4.9704E+11
2023,1108,Jawa Tengah,Kabupaten Demak,belanja_barang_jasa,1.25028E+11
2023,1108,Jawa Tengah,Kabupaten Demak,belanja_modal,45211545436
2023,1108,Jawa Tengah,Kabupaten Demak,belanja_lainnya,68167186614
2023,1109,Jawa Tengah,Kabupaten Grobogan,belanja_pegawai,5.87939E+11
2023,1109,Jawa Tengah,Kabupaten Grobogan,belanja_barang_jasa,1.44872E+11
2023,1109,Jawa Tengah,Kabupaten Grobogan,belanja_modal,83116377925
2023,1109,Jawa Tengah,Kabupaten Grobogan,belanja_lainnya,70900693174
2023,1110,Jawa Tengah,Kabupaten Jepara,belanja_pegawai,5.58206E+11
2023,1110,Jawa Tengah,Kabupaten Jepara,belanja_barang_jasa,1.31704E+11
2023,1110,Jawa Tengah,Kabupaten Jepara,belanja_modal,45467463749
2023,1110,Jawa Tengah,Kabupaten Jepara,belanja_lainnya,1.06068E+11
2023,1111,Jawa Tengah,Kabupaten Karanganyar,belanja_pegawai,5.80634E+11
2023,1111,Jawa Tengah,Kabupaten Karanganyar,belanja_barang_jasa,1.17604E+11
2023,1111,Jawa Tengah,Kabupaten Karanganyar,belanja_modal,62251909596
2023,1111,Jawa Tengah,Kabupaten Karanganyar,belanja_lainnya,51119354115
2023,1112,Jawa Tengah,Kabupaten Kebumen,belanja_pegawai,7.70164E+11
2023,1112,Jawa Tengah,Kabupaten Kebumen,belanja_barang_jasa,1.31809E+11
2023,1112,Jawa Tengah,Kabupaten Kebumen,belanja_modal,70345315121
2023,1112,Jawa Tengah,Kabupaten Kebumen,belanja_lainnya,49312060618
2023,1113,Jawa Tengah,Kabupaten Kendal,belanja_pegawai,5.40622E+11
2023,1113,Jawa Tengah,Kabupaten Kendal,belanja_barang_jasa,1.31945E+11
2023,1113,Jawa Tengah,Kabupaten Kendal,belanja_modal,57182847263
2023,1113,Jawa Tengah,Kabupaten Kendal,belanja_lainnya,62989071352
2023,1114,Jawa Tengah,Kabupaten Klaten,belanja_pegawai,6.03859E+11
2023,1114,Jawa Tengah,Kabupaten Klaten,belanja_barang_jasa,1.50963E+11
2023,1114,Jawa Tengah,Kabupaten Klaten,belanja_modal,52087503542
2023,1114,Jawa Tengah,Kabupaten Klaten,belanja_lainnya,53517435664
2023,1115,Jawa Tengah,Kabupaten Kudus,belanja_pegawai,3.97575E+11
2023,1115,Jawa Tengah,Kabupaten Kudus,belanja_barang_jasa,1.07452E+11
2023,1115,Jawa Tengah,Kabupaten Kudus,belanja_modal,68645037191
2023,1115,Jawa Tengah,Kabupaten Kudus,belanja_lainnya,45787863264
2023,1116,Jawa Tengah,Kabupaten Magelang,belanja_pegawai,5.54857E+11
2023,1116,Jawa Tengah,Kabupaten Magelang,belanja_barang_jasa,1.05115E+11
2023,1116,Jawa Tengah,Kabupaten Magelang,belanja_modal,1.07608E+11
2023,1116,Jawa Tengah,Kabupaten Magelang,belanja_lainnya,76061571405
2023,1117,Jawa Tengah,Kabupaten Pati,belanja_pegawai,6.23268E+11
2023,1117,Jawa Tengah,Kabupaten Pati,belanja_barang_jasa,1.38582E+11
2023,1117,Jawa Tengah,Kabupaten Pati,belanja_modal,57319569802
2023,1117,Jawa Tengah,Kabupaten Pati,belanja_lainnya,72599590496
2023,1118,Jawa Tengah,Kabupaten Pekalongan,belanja_pegawai,5.01785E+11
2023,1118,Jawa Tengah,Kabupaten Pekalongan,belanja_barang_jasa,83511339721
2023,1118,Jawa Tengah,Kabupaten Pekalongan,belanja_modal,70460002185
2023,1118,Jawa Tengah,Kabupaten Pekalongan,belanja_lainnya,66220147382
2023,1119,Jawa Tengah,Kabupaten Pemalang,belanja_pegawai,6.89128E+11
2023,1119,Jawa Tengah,Kabupaten Pemalang,belanja_barang_jasa,1.7532E+11
2023,1119,Jawa Tengah,Kabupaten Pemalang,belanja_modal,1.05907E+11
2023,1119,Jawa Tengah,Kabupaten Pemalang,belanja_lainnya,60717473673
2023,1120,Jawa Tengah,Kabupaten Purbalingga,belanja_pegawai,5.45001E+11
2023,1120,Jawa Tengah,Kabupaten Purbalingga,belanja_barang_jasa,1.13915E+11
2023,1120,Jawa Tengah,Kabupaten Purbalingga,belanja_modal,75382433405
2023,1120,Jawa Tengah,Kabupaten Purbalingga,belanja_lainnya,28054974767
2023,1121,Jawa Tengah,Kabupaten Purworejo,belanja_pegawai,4.80012E+11
2023,1121,Jawa Tengah,Kabupaten Purworejo,belanja_barang_jasa,90895383799
2023,1121,Jawa Tengah,Kabupaten Purworejo,belanja_modal,88708511752
2023,1121,Jawa Tengah,Kabupaten Purworejo,belanja_lainnya,40777238998
2023,1122,Jawa Tengah,Kabupaten Rembang,belanja_pegawai,3.55572E+11
